LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1759437279.826924,215117.000,31990,2,MZ,1,100,-15
1759437279.866927,215157.000,31990,2,MZ,1,100,-16
1759437279.906929,215197.000,32004,3,MZ,1,100,-15
1759437279.946931,215237.000,32004,3,MZ,1,100,-15
1759437279.986933,215277.000,32004,3,MZ,1,100,-16
1759437280.026936,215317.000,32021,3,MZ,1,100,-17
1759437280.066938,215357.000,32021,3,MZ,1,100,-15
1759437280.106940,215397.000,32021,3,MZ,1,100,-17
1759437280.146943,215437.000,32036,2,MZ,1,100,-16
1759437280.186945,215477.000,32036,2,MZ,1,100,-17
1759437280.226947,215517.000,32054,3,MZ,1,100,-16
1759437280.266949,215557.000,32054,3,MZ,1,100,-17
1759437280.306952,215597.000,32054,3,MZ,1,100,-16
1759437280.353954,215644.000,32069,2,MZ,1,100,-17
1759437280.400957,215691.000,32069,2,MZ,1,100,-16
1759437280.440959,215731.000,32087,2,MZ,1,100,-16
1759437280.480962,215771.000,32087,2,MZ,1,100,-15
1759437280.520964,215811.000,32102,3,MZ,1,100,-16
1759437280.560966,215851.000,32102,3,MZ,1,100,-16
1759437280.600968,215891.000,32102,3,MZ,1,100,-15
1759437280.640971,215931.000,32119,2,MZ,1,100,-16
1759437280.680973,215971.000,32119,2,MZ,1,100,-16
1759437280.720642,216010.667,32134,3,MZ,1,100,-15
1759437280.760311,216050.333,32134,3,MZ,1,100,-15
1759437280.799980,216090.000,32134,3,MZ,1,100,-17
1759437280.839982,216130.000,32151,3,MZ,1,100,-15
1759437280.879984,216170.000,32151,3,MZ,1,100,-15
1759437280.919986,216210.000,32151,3,MZ,1,100,-15
1759437280.960489,216250.500,32166,2,MZ,1,100,-16
1759437281.000991,216291.000,32166,2,MZ,1,100,-15
1759437281.040660,216330.667,32183,3,MZ,1,100,-15
1759437281.080329,216370.333,32183,3,MZ,1,100,-15
1759437281.119998,216410.000,32183,3,MZ,1,100,-16
1759437281.160000,216450.000,32198,2,MZ,1,100,-15
1759437281.200002,216490.000,32198,2,MZ,1,100,-15
1759437281.240005,216530.000,32215,3,MZ,1,100,-15
1759437281.280007,216570.000,32215,3,MZ,1,100,-16
1759437281.320009,216610.000,32215,3,MZ,1,100,-16
1759437281.360512,216650.500,32233,2,MZ,1,100,-16
1759437281.401014,216691.000,32233,2,MZ,1,100,-15
1759437281.440683,216730.667,32249,3,MZ,1,100,-17
1759437281.480352,216770.333,32249,3,MZ,1,100,-16
1759437281.520020,216810.000,32249,3,MZ,1,100,-15
1759437281.567523,216857.500,32264,2,MZ,1,100,-17
1759437281.615026,216905.000,32264,2,MZ,1,100,-17
1759437281.654528,216944.500,32280,2,MZ,1,100,-15
1759437281.694030,216984.000,32280,2,MZ,1,100,-15
1759437281.734033,217024.000,32297,3,MZ,1,100,-15
1759437281.774035,217064.000,32297,3,MZ,1,100,-16
1759437281.814037,217104.000,32297,3,MZ,1,100,-17
1759437281.854039,217144.000,32315,3,MZ,1,100,-16
1759437281.894042,217184.000,32315,3,MZ,1,100,-17
1759437281.934044,217224.000,32315,3,MZ,1,100,-15
1759437281.974046,217264.000,32331,2,MZ,1,100,-16
1759437282.014049,217304.000,32331,2,MZ,1,100,-16
1759437282.054051,217344.000,32346,3,MZ,1,100,-15
1759437282.094053,217384.000,32346,3,MZ,1,100,-16
1759437282.134055,217424.000,32346,3,MZ,1,100,-16
1759437282.174058,217464.000,32361,2,MZ,1,100,-16
1759437282.214060,217504.000,32361,2,MZ,1,100,-16
1759437282.254062,217544.000,32377,3,MZ,1,100,-16
1759437282.294065,217584.000,32377,3,MZ,1,100,-15
1759437282.334067,217624.000,32377,3,MZ,1,100,-16
1759437282.374069,217664.000,32393,2,MZ,1,100,-16
1759437282.414071,217704.000,32393,2,MZ,1,100,-16
1759437282.454074,217744.000,32408,3,MZ,1,100,-15
1759437282.494076,217784.000,32408,3,MZ,1,100,-15
1759437282.534078,217824.000,32408,3,MZ,1,100,-15
1759437282.574080,217864.000,32425,2,MZ,1,100,-14
1759437282.614083,217904.000,32425,2,MZ,1,100,-16
1759437282.658418,217948.333,32442,3,MZ,1,100,-17
1759437282.702754,217992.667,32442,3,MZ,1,100,-16
1759437282.747090,218037.000,32442,3,MZ,1,100,-15
1759437282.787092,218077.000,32457,2,MZ,1,100,-16
1759437282.827095,218117.000,32457,2,MZ,1,100,-15
1759437282.867430,218157.333,32472,3,MZ,1,100,-15
1759437282.907766,218197.667,32472,3,MZ,1,100,-15
1759437282.948102,218238.000,32472,3,MZ,1,100,-16
1759437282.988104,218278.000,32490,2,MZ,1,100,-16
1759437283.028106,218318.000,32490,2,MZ,1,100,-16
1759437283.068108,218358.000,32508,3,MZ,1,100,-15
1759437283.108111,218398.000,32508,3,MZ,1,100,-15
1759437283.148113,218438.000,32508,3,MZ,1,100,-17
1759437283.188115,218478.000,32523,2,MZ,1,100,-15
1759437283.228117,218518.000,32523,2,MZ,1,100,-15
1759437283.268120,218558.000,32539,3,MZ,1,100,-15
1759437283.308122,218598.000,32539,3,MZ,1,100,-15
1759437283.348124,218638.000,32539,3,MZ,1,100,-17
1759437283.388127,218678.000,32556,2,MZ,1,100,-16
1759437283.428129,218718.000,32556,2,MZ,1,100,-17
1759437283.468131,218758.000,32572,3,MZ,1,100,-16
1759437283.508133,218798.000,32572,3,MZ,1,100,-16
1759437283.548136,218838.000,32572,3,MZ,1,100,-16
1759437283.588138,218878.000,32587,2,MZ,1,100,-15
1759437283.628140,218918.000,32587,2,MZ,1,100,-16
1759437283.668143,218958.000,32604,3,MZ,1,100,-15
1759437283.708145,218998.000,32604,3,MZ,1,100,-16
1759437283.748147,219038.000,32604,3,MZ,1,100,-15
1759437283.788149,219078.000,32618,2,MZ,1,100,-17
1759437283.828151,219118.000,32618,2,MZ,1,100,-15
1759437283.872154,219162.000,32638,3,MZ,1,100,-15
1759437283.916157,219206.000,32638,3,MZ,1,100,-15
1759437283.960159,219250.000,32638,3,MZ,1,100,-15
1759437284.000161,219290.000,32654,2,MZ,1,100,-15
1759437284.040164,219330.000,32654,2,MZ,1,100,-15
1759437284.080166,219370.000,32670,3,MZ,1,100,-15
1759437284.120168,219410.000,32670,3,MZ,1,100,-15
1759437284.160170,219450.000,32670,3,MZ,1,100,-15
1759437284.200173,219490.000,32684,2,MZ,1,100,-16
1759437284.240175,219530.000,32684,2,MZ,1,100,-16
1759437284.280177,219570.000,32701,3,MZ,1,100,-15
1759437284.320179,219610.000,32701,3,MZ,1,100,-15
1759437284.360182,219650.000,32701,3,MZ,1,100,-16
1759437284.400184,219690.000,32716,2,MZ,1,100,-16
1759437284.440186,219730.000,32716,2,MZ,1,100,-16
1759437284.480189,219770.000,32732,3,MZ,1,100,-16
1759437284.520191,219810.000,32732,3,MZ,1,100,-17
1759437284.560193,219850.000,32732,3,MZ,1,100,-16
1759437284.600195,219890.000,32746,2,MZ,1,100,-16
1759437284.640198,219930.000,32746,2,MZ,1,100,-15
1759437284.680200,219970.000,32763,3,MZ,1,100,-15
1759437284.720202,220010.000,32763,3,MZ,1,100,-16
1759437284.760205,220050.000,32763,3,MZ,1,100,-16
1759437284.800207,220090.000,32778,2,MZ,1,100,-16
1759437284.840209,220130.000,32778,2,MZ,1,100,-16
1759437284.880211,220170.000,32796,3,MZ,1,100,-16
1759437284.920214,220210.000,32796,3,MZ,1,100,-16
1759437284.960216,220250.000,32796,3,MZ,1,100,-15
1759437285.006718,220296.500,32813,2,MZ,1,100,-15
1759437285.053221,220343.000,32813,2,MZ,1,100,-16
1759437285.093223,220383.000,32829,3,MZ,1,100,-17
1759437285.133226,220423.000,32829,3,MZ,1,100,-15
1759437285.173228,220463.000,32829,3,MZ,1,100,-15
1759437285.213230,220503.000,32846,2,MZ,1,100,-16
1759437285.253232,220543.000,32846,2,MZ,1,100,-16
1759437285.293235,220583.000,32863,3,MZ,1,100,-16
1759437285.333237,220623.000,32863,3,MZ,1,100,-15
1759437285.373239,220663.000,32863,3,MZ,1,100,-16
1759437285.413242,220703.000,32877,2,MZ,1,100,-18
1759437285.453244,220743.000,32877,2,MZ,1,100,-15
1759437285.493246,220783.000,32893,3,MZ,1,100,-16
1759437285.533248,220823.000,32893,3,MZ,1,100,-15
1759437285.573251,220863.000,32893,3,MZ,1,100,-15
1759437285.613253,220903.000,32908,2,MZ,1,100,-15
1759437285.653255,220943.000,32908,2,MZ,1,100,-17
1759437285.693258,220983.000,32927,3,MZ,1,100,-16
1759437285.733260,221023.000,32927,3,MZ,1,100,-16
1759437285.773262,221063.000,32927,3,MZ,1,100,-16
1759437285.813264,221103.000,32942,2,MZ,1,100,-16
1759437285.853266,221143.000,32942,2,MZ,1,100,-15
1759437285.893269,221183.000,32957,3,MZ,1,100,-16
1759437285.933271,221223.000,32957,3,MZ,1,100,-16
1759437285.973273,221263.000,32957,3,MZ,1,100,-16
1759437286.013276,221303.000,32975,2,MZ,1,100,-15
1759437286.053278,221343.000,32975,2,MZ,1,100,-17
1759437286.097947,221387.667,32991,3,MZ,1,100,-16
1759437286.142616,221432.333,32991,3,MZ,1,100,-15
1759437286.187285,221477.000,32991,3,MZ,1,100,-16
1759437286.227288,221517.000,33006,2,MZ,1,100,-16
1759437286.267290,221557.000,33006,2,MZ,1,100,-15
1759437286.307292,221597.000,33022,3,MZ,1,100,-15
1759437286.347295,221637.000,33022,3,MZ,1,100,-17
1759437286.387297,221677.000,33022,3,MZ,1,100,-16
1759437286.427299,221717.000,33039,2,MZ,1,100,-15
1759437286.467301,221757.000,33039,2,MZ,1,100,-16
1759437286.507304,221797.000,33057,3,MZ,1,100,-15
1759437286.547306,221837.000,33057,3,MZ,1,100,-16
1759437286.587308,221877.000,33057,3,MZ,1,100,-15
1759437286.627311,221917.000,33073,2,MZ,1,100,-17
1759437286.667313,221957.000,33073,2,MZ,1,100,-15
1759437286.707315,221997.000,33090,3,MZ,1,100,-17
1759437286.747317,222037.000,33090,3,MZ,1,100,-16
1759437286.787320,222077.000,33090,3,MZ,1,100,-16
1759437286.827322,222117.000,33105,2,MZ,1,100,-15
1759437286.867324,222157.000,33105,2,MZ,1,100,-16
1759437286.907326,222197.000,33121,3,MZ,1,100,-15
1759437286.947329,222237.000,33121,3,MZ,1,100,-15
1759437286.987331,222277.000,33121,3,MZ,1,100,-15
1759437287.027333,222317.000,33137,3,MZ,1,100,-16
1759437287.067336,222357.000,33137,3,MZ,1,100,-15
1759437287.107338,222397.000,33137,3,MZ,1,100,-15
1759437287.147340,222437.000,33154,2,MZ,1,100,-15
1759437287.187342,222477.000,33154,2,MZ,1,100,-16
1759437287.233845,222523.500,33169,2,MZ,1,100,-15
1759437287.280348,222570.000,33169,2,MZ,1,100,-16
1759437287.320350,222610.000,33186,3,MZ,1,100,-15
1759437287.360352,222650.000,33186,3,MZ,1,100,-16
1759437287.400354,222690.000,33186,3,MZ,1,100,-16
1759437287.440357,222730.000,33203,2,MZ,1,100,-17
1759437287.480359,222770.000,33203,2,MZ,1,100,-17
1759437287.520361,222810.000,33218,3,MZ,1,100,-16
1759437287.560364,222850.000,33218,3,MZ,1,100,-16
1759437287.600366,222890.000,33218,3,MZ,1,100,-15
1759437287.640368,222930.000,33234,2,MZ,1,100,-16
1759437287.680370,222970.000,33234,2,MZ,1,100,-17
1759437287.720373,223010.000,33250,3,MZ,1,100,-16
1759437287.760375,223050.000,33250,3,MZ,1,100,-16
1759437287.800377,223090.000,33250,3,MZ,1,100,-16
1759437287.840379,223130.000,33265,2,MZ,1,100,-15
1759437287.880382,223170.000,33265,2,MZ,1,100,-15
1759437287.920384,223210.000,33281,3,MZ,1,100,-16
1759437287.960386,223250.000,33281,3,MZ,1,100,-15
1759437288.000388,223290.000,33281,3,MZ,1,100,-15
1759437288.040391,223330.000,33296,2,MZ,1,100,-16
1759437288.080393,223370.000,33296,2,MZ,1,100,-16
1759437288.120395,223410.000,33312,3,MZ,1,100,-16
1759437288.160398,223450.000,33312,3,MZ,1,100,-15
1759437288.200400,223490.000,33312,3,MZ,1,100,-15
1759437288.240402,223530.000,33329,3,MZ,1,100,-16
1759437288.280404,223570.000,33329,3,MZ,1,100,-15
1759437288.320407,223610.000,33329,3,MZ,1,100,-15
1759437288.360409,223650.000,33348,2,MZ,1,100,-17
1759437288.400411,223690.000,33348,2,MZ,1,100,-16
1759437288.447414,223737.000,33362,2,MZ,1,100,-16
1759437288.494416,223784.000,33362,2,MZ,1,100,-15
1759437288.534419,223824.000,33378,3,MZ,1,100,-15
1759437288.574421,223864.000,33378,3,MZ,1,100,-15
1759437288.614423,223904.000,33378,3,MZ,1,100,-15
1759437288.654426,223944.000,33396,2,MZ,1,100,-16
1759437288.694428,223984.000,33396,2,MZ,1,100,-16
1759437288.734430,224024.000,33412,3,MZ,1,100,-16
1759437288.774432,224064.000,33412,3,MZ,1,100,-15
1759437288.814435,224104.000,33412,3,MZ,1,100,-16
1759437288.854437,224144.000,33426,2,MZ,1,100,-15
1759437288.894439,224184.000,33426,2,MZ,1,100,-15
1759437288.934442,224224.000,33443,3,MZ,1,100,-17
1759437288.974444,224264.000,33443,3,MZ,1,100,-14
1759437289.014446,224304.000,33443,3,MZ,1,100,-15
1759437289.054115,224343.667,33458,3,MZ,1,100,-17
1759437289.093784,224383.333,33458,3,MZ,1,100,-17
1759437289.133453,224423.000,33458,3,MZ,1,100,-16
1759437289.173455,224463.000,33476,2,MZ,1,100,-15
1759437289.213457,224503.000,33476,2,MZ,1,100,-16
1759437289.253460,224543.000,33490,3,MZ,1,100,-16
1759437289.293462,224583.000,33490,3,MZ,1,100,-16
1759437289.333464,224623.000,33490,3,MZ,1,100,-15
1759437289.373466,224663.000,33507,2,MZ,1,100,-15
1759437289.413469,224703.000,33507,2,MZ,1,100,-15
1759437289.453471,224743.000,33522,3,MZ,1,100,-17
1759437289.493473,224783.000,33522,3,MZ,1,100,-16
1759437289.533476,224823.000,33522,3,MZ,1,100,-16
1759437289.580478,224870.000,33540,2,MZ,1,100,-15
1759437289.627481,224917.000,33540,2,MZ,1,100,-16
1759437289.667483,224957.000,33555,2,MZ,1,100,-15
1759437289.707485,224997.000,33555,2,MZ,1,100,-16
1759437289.747488,225037.000,33571,3,MZ,1,100,-15
1759437289.787490,225077.000,33571,3,MZ,1,100,-15
1759437289.827492,225117.000,33571,3,MZ,1,100,-15
1759437289.867495,225157.000,33586,2,MZ,1,100,-15
1759437289.907497,225197.000,33586,2,MZ,1,100,-15
1759437289.947499,225237.000,33605,3,MZ,1,100,-16
1759437289.987501,225277.000,33605,3,MZ,1,100,-16
1759437290.027503,225317.000,33605,3,MZ,1,100,-16
1759437290.067506,225357.000,33619,2,MZ,1,100,-14
1759437290.107508,225397.000,33619,2,MZ,1,100,-16
1759437290.147510,225437.000,33635,3,MZ,1,100,-16
1759437290.187513,225477.000,33635,3,MZ,1,100,-16
1759437290.227515,225517.000,33635,3,MZ,1,100,-17
1759437290.267517,225557.000,33650,3,MZ,1,100,-15
1759437290.307519,225597.000,33650,3,MZ,1,100,-16
1759437290.347522,225637.000,33650,3,MZ,1,100,-15
1759437290.387524,225677.000,33669,2,MZ,1,100,-16
1759437290.427526,225717.000,33669,2,MZ,1,100,-15
1759437290.467529,225757.000,33684,3,MZ,1,100,-16
1759437290.507531,225797.000,33684,3,MZ,1,100,-14
1759437290.547533,225837.000,33684,3,MZ,1,100,-15
1759437290.587535,225877.000,33699,2,MZ,1,100,-15
1759437290.627538,225917.000,33699,2,MZ,1,100,-16
1759437290.667540,225957.000,33715,2,MZ,1,100,-16
1759437290.707542,225997.000,33715,2,MZ,1,100,-15
1759437290.751878,226041.333,33733,3,MZ,1,100,-15
1759437290.796214,226085.667,33733,3,MZ,1,100,-17
1759437290.840550,226130.000,33733,3,MZ,1,100,-15
1759437290.880052,226169.500,33748,2,MZ,1,100,-16
1759437290.919554,226209.000,33748,2,MZ,1,100,-15
1759437290.959557,226249.000,33768,3,MZ,1,100,-16
1759437290.999559,226289.000,33768,3,MZ,1,100,-16
1759437291.039561,226329.000,33768,3,MZ,1,100,-16
1759437291.079563,226369.000,33783,2,MZ,1,100,-15
1759437291.119565,226409.000,33783,2,MZ,1,100,-16
1759437291.159901,226449.333,33799,3,MZ,1,100,-16
1759437291.200237,226489.667,33799,3,MZ,1,100,-16
1759437291.240572,226530.000,33799,3,MZ,1,100,-15
1759437291.280575,226570.000,33817,3,MZ,1,100,-16
1759437291.320577,226610.000,33817,3,MZ,1,100,-15
1759437291.360579,226650.000,33817,3,MZ,1,100,-15
1759437291.400582,226690.000,33832,2,MZ,1,100,-17
1759437291.440584,226730.000,33832,2,MZ,1,100,-15
1759437291.480586,226770.000,33847,3,MZ,1,100,-17
1759437291.520588,226810.000,33847,3,MZ,1,100,-16
1759437291.560591,226850.000,33847,3,MZ,1,100,-16
1759437291.600593,226890.000,33863,2,MZ,1,100,-15
1759437291.640595,226930.000,33863,2,MZ,1,100,-15
1759437291.680598,226970.000,33881,3,MZ,1,100,-14
1759437291.720600,227010.000,33881,3,MZ,1,100,-15
1759437291.760602,227050.000,33881,3,MZ,1,100,-15
1759437291.800604,227090.000,33898,2,MZ,1,100,-15
1759437291.840606,227130.000,33898,2,MZ,1,100,-15
1759437291.887109,227176.500,33915,2,MZ,1,100,-14
1759437291.933612,227223.000,33915,2,MZ,1,100,-17
1759437291.973614,227263.000,33932,3,MZ,1,100,-16
1759437292.013616,227303.000,33932,3,MZ,1,100,-16
1759437292.053619,227343.000,33932,3,MZ,1,100,-15
1759437292.093621,227383.000,33947,3,MZ,1,100,-17
1759437292.133623,227423.000,33947,3,MZ,1,100,-16
1759437292.173625,227463.000,33947,3,MZ,1,100,-15
1759437292.213628,227503.000,33962,2,MZ,1,100,-15
1759437292.253630,227543.000,33962,2,MZ,1,100,-16
1759437292.293632,227583.000,33980,3,MZ,1,100,-15
1759437292.333635,227623.000,33980,3,MZ,1,100,-17
1759437292.373637,227663.000,33980,3,MZ,1,100,-16
1759437292.413639,227703.000,33996,2,MZ,1,100,-17
1759437292.453641,227743.000,33996,2,MZ,1,100,-15
1759437292.493644,227783.000,34015,3,MZ,1,100,-16
1759437292.533646,227823.000,34015,3,MZ,1,100,-16
1759437292.573648,227863.000,34015,3,MZ,1,100,-15
1759437292.613650,227903.000,34030,2,MZ,1,100,-16
1759437292.653653,227943.000,34030,2,MZ,1,100,-14
1759437292.693655,227983.000,34046,3,MZ,1,100,-16
1759437292.733657,228023.000,34046,3,MZ,1,100,-16
1759437292.773659,228063.000,34046,3,MZ,1,100,-16
1759437292.813662,228103.000,34062,2,MZ,1,100,-16
1759437292.853664,228143.000,34062,2,MZ,1,100,-16
1759437292.893666,228183.000,34077,3,MZ,1,100,-15
1759437292.933669,228223.000,34077,3,MZ,1,100,-16
1759437292.973671,228263.000,34077,3,MZ,1,100,-17
1759437293.020174,228309.500,34093,2,MZ,1,100,-15
1759437293.066676,228356.000,34093,2,MZ,1,100,-16
1759437293.106678,228396.000,34110,2,MZ,1,100,-15
1759437293.146681,228436.000,34110,2,MZ,1,100,-16
1759437293.186683,228476.000,34126,3,MZ,1,100,-15
1759437293.226685,228516.000,34126,3,MZ,1,100,-16
1759437293.266688,228556.000,34126,3,MZ,1,100,-16
1759437293.306690,228596.000,34142,3,MZ,1,100,-15
1759437293.346692,228636.000,34142,3,MZ,1,100,-16
1759437293.386694,228676.000,34142,3,MZ,1,100,-16
1759437293.426697,228716.000,34158,2,MZ,1,100,-16
1759437293.466699,228756.000,34158,2,MZ,1,100,-16
1759437293.506701,228796.000,34174,3,MZ,1,100,-15
1759437293.546703,228836.000,34174,3,MZ,1,100,-16
1759437293.586706,228876.000,34174,3,MZ,1,100,-15
1759437293.626708,228916.000,34191,2,MZ,1,100,-16
1759437293.666710,228956.000,34191,2,MZ,1,100,-15
1759437293.706712,228996.000,34208,3,MZ,1,100,-15
1759437293.746715,229036.000,34208,3,MZ,1,100,-16
1759437293.786717,229076.000,34208,3,MZ,1,100,-15
1759437293.826719,229116.000,34224,2,MZ,1,100,-16
1759437293.866722,229156.000,34224,2,MZ,1,100,-16
1759437293.906724,229196.000,34238,3,MZ,1,100,-16
1759437293.946726,229236.000,34238,3,MZ,1,100,-16
1759437293.986728,229276.000,34238,3,MZ,1,100,-14
1759437294.026731,229316.000,34257,2,MZ,1,100,-15
1759437294.066733,229356.000,34257,2,MZ,1,100,-15
1759437294.113235,229402.500,34272,2,MZ,1,100,-15
1759437294.159738,229449.000,34272,2,MZ,1,100,-15
1759437294.199740,229489.000,34290,3,MZ,1,100,-16
1759437294.239743,229529.000,34290,3,MZ,1,100,-15
1759437294.279745,229569.000,34290,3,MZ,1,100,-17
1759437294.319747,229609.000,34307,3,MZ,1,100,-16
1759437294.359750,229649.000,34307,3,MZ,1,100,-16
1759437294.399752,229689.000,34307,3,MZ,1,100,-16
1759437294.439754,229729.000,34323,2,MZ,1,100,-16
1759437294.479756,229769.000,34323,2,MZ,1,100,-16
1759437294.519759,229809.000,34338,3,MZ,1,100,-16
1759437294.559761,229849.000,34338,3,MZ,1,100,-15
1759437294.599763,229889.000,34338,3,MZ,1,100,-15
1759437294.639766,229929.000,34357,2,MZ,1,100,-16
1759437294.679768,229969.000,34357,2,MZ,1,100,-16
1759437294.719770,230009.000,34371,3,MZ,1,100,-15
1759437294.759772,230049.000,34371,3,MZ,1,100,-15
1759437294.799775,230089.000,34371,3,MZ,1,100,-16
1759437294.839777,230129.000,34387,2,MZ,1,100,-16
1759437294.879779,230169.000,34387,2,MZ,1,100,-16
1759437294.919781,230209.000,34402,3,MZ,1,100,-15
1759437294.959784,230249.000,34402,3,MZ,1,100,-16
1759437294.999786,230289.000,34402,3,MZ,1,100,-16
1759437295.039788,230329.000,34421,2,MZ,1,100,-16
1759437295.079791,230369.000,34421,2,MZ,1,100,-15
1759437295.119793,230409.000,34437,3,MZ,1,100,-16
1759437295.159795,230449.000,34437,3,MZ,1,100,-16
1759437295.199797,230489.000,34437,3,MZ,1,100,-15
1759437295.246800,230536.000,34453,2,MZ,1,100,-15
1759437295.293803,230583.000,34453,2,MZ,1,100,-16
1759437295.333472,230622.667,34469,3,MZ,1,100,-16
1759437295.373141,230662.333,34469,3,MZ,1,100,-15
1759437295.412809,230702.000,34469,3,MZ,1,100,-17
1759437295.452812,230742.000,34485,2,MZ,1,100,-15
1759437295.492814,230782.000,34485,2,MZ,1,100,-15
1759437295.532816,230822.000,34500,3,MZ,1,100,-17
1759437295.572819,230862.000,34500,3,MZ,1,100,-16
1759437295.612821,230902.000,34500,3,MZ,1,100,-15
1759437295.652823,230942.000,34516,2,MZ,1,100,-15
1759437295.692825,230982.000,34516,2,MZ,1,100,-17
1759437295.732828,231022.000,34533,3,MZ,1,100,-16
1759437295.772830,231062.000,34533,3,MZ,1,100,-15
1759437295.812832,231102.000,34533,3,MZ,1,100,-15
1759437295.852834,231142.000,34549,2,MZ,1,100,-16
1759437295.892837,231182.000,34549,2,MZ,1,100,-15
1759437295.932839,231222.000,34566,3,MZ,1,100,-15
1759437295.972841,231262.000,34566,3,MZ,1,100,-15
1759437296.012843,231302.000,34566,3,MZ,1,100,-16
1759437296.052846,231342.000,34584,2,MZ,1,100,-16
1759437296.092848,231382.000,34584,2,MZ,1,100,-15
1759437296.132850,231422.000,34599,3,MZ,1,100,-16
1759437296.172853,231462.000,34599,3,MZ,1,100,-16
1759437296.212855,231502.000,34599,3,MZ,1,100,-15
1759437296.252857,231542.000,34615,2,MZ,1,100,-17
1759437296.292859,231582.000,34615,2,MZ,1,100,-16
1759437296.332862,231622.000,34633,3,MZ,1,100,-15
1759437296.372864,231662.000,34633,3,MZ,1,100,-16
1759437296.412866,231702.000,34633,3,MZ,1,100,-16
1759437296.459869,231749.000,34648,2,MZ,1,100,-17
1759437296.506871,231796.000,34648,2,MZ,1,100,-16
1759437296.546874,231836.000,34663,3,MZ,1,100,-16
1759437296.586876,231876.000,34663,3,MZ,1,100,-16
1759437296.626878,231916.000,34663,3,MZ,1,100,-16
1759437296.666881,231956.000,34680,2,MZ,1,100,-16
1759437296.706883,231996.000,34680,2,MZ,1,100,-16
1759437296.746885,232036.000,34697,3,MZ,1,100,-15
1759437296.786887,232076.000,34697,3,MZ,1,100,-17
1759437296.826890,232116.000,34697,3,MZ,1,100,-16
1759437296.866892,232156.000,34714,2,MZ,1,100,-15
1759437296.906894,232196.000,34714,2,MZ,1,100,-16
1759437296.946897,232236.000,34730,3,MZ,1,100,-16
1759437296.986899,232276.000,34730,3,MZ,1,100,-16
1759437297.026901,232316.000,34730,3,MZ,1,100,-16
1759437297.066903,232356.000,34746,2,MZ,1,100,-16
1759437297.106906,232396.000,34746,2,MZ,1,100,-16
1759437297.146908,232436.000,34763,3,MZ,1,100,-16
1759437297.186910,232476.000,34763,3,MZ,1,100,-16
1759437297.226912,232516.000,34763,3,MZ,1,100,-16
1759437297.266915,232556.000,34778,2,MZ,1,100,-17
1759437297.306917,232596.000,34778,2,MZ,1,100,-15
1759437297.346919,232636.000,34796,3,MZ,1,100,-16
1759437297.386921,232676.000,34796,3,MZ,1,100,-14
1759437297.426924,232716.000,34796,3,MZ,1,100,-16
1759437297.466426,232755.500,34812,2,MZ,1,100,-16
1759437297.505928,232795.000,34812,2,MZ,1,100,-16
1759437297.550597,232839.667,34827,3,MZ,1,100,-16
1759437297.595267,232884.333,34827,3,MZ,1,100,-15
1759437297.639936,232929.000,34827,3,MZ,1,100,-16
1759437297.679938,232969.000,34847,2,MZ,1,100,-16
1759437297.719940,233009.000,34847,2,MZ,1,100,-15
1759437297.759943,233049.000,34862,3,MZ,1,100,-16
1759437297.799945,233089.000,34862,3,MZ,1,100,-17
1759437297.839947,233129.000,34862,3,MZ,1,100,-16
1759437297.879950,233169.000,34878,2,MZ,1,100,-15
1759437297.919952,233209.000,34878,2,MZ,1,100,-15
1759437297.959954,233249.000,34894,3,MZ,1,100,-15
1759437297.999956,233289.000,34894,3,MZ,1,100,-16
1759437298.039958,233329.000,34894,3,MZ,1,100,-16
1759437298.079961,233369.000,34909,2,MZ,1,100,-17
1759437298.119963,233409.000,34909,2,MZ,1,100,-16
1759437298.159965,233449.000,34926,3,MZ,1,100,-16
1759437298.199968,233489.000,34926,3,MZ,1,100,-16
1759437298.239970,233529.000,34926,3,MZ,1,100,-17
1759437298.279972,233569.000,34944,2,MZ,1,100,-16
1759437298.319974,233609.000,34944,2,MZ,1,100,-16
1759437298.359977,233649.000,34960,3,MZ,1,100,-15
1759437298.399979,233689.000,34960,3,MZ,1,100,-17
1759437298.439981,233729.000,34960,3,MZ,1,100,-15
1759437298.479984,233769.000,34976,2,MZ,1,100,-15
1759437298.519986,233809.000,34976,2,MZ,1,100,-16
1759437298.559988,233849.000,34990,3,MZ,1,100,-16
1759437298.599990,233889.000,34990,3,MZ,1,100,-16
1759437298.639993,233929.000,34990,3,MZ,1,100,-15
1759437298.679995,233969.000,35009,2,MZ,1,100,-15
1759437298.719997,234009.000,35009,2,MZ,1,100,-16
1759437298.764333,234053.333,35024,3,MZ,1,100,-16
1759437298.808669,234097.667,35024,3,MZ,1,100,-16
1759437298.853005,234142.000,35024,3,MZ,1,100,-15
1759437298.893007,234182.000,35040,2,MZ,1,100,-16
1759437298.933009,234222.000,35040,2,MZ,1,100,-17
1759437298.973011,234262.000,35055,3,MZ,1,100,-16
1759437299.013014,234302.000,35055,3,MZ,1,100,-16
1759437299.053016,234342.000,35055,3,MZ,1,100,-16
1759437299.093018,234382.000,35073,2,MZ,1,100,-17
1759437299.133021,234422.000,35073,2,MZ,1,100,-16
1759437299.173023,234462.000,35088,3,MZ,1,100,-16
1759437299.213025,234502.000,35088,3,MZ,1,100,-16
